Pay Card ID;Monetary
4905734029265594;108500
4907137439448917;3500
4920568766034164;0
4924888393613412;105000
4938666263945591;3500
4939292313812746;3500
4947438345710982;115500
4947631601276165;0
4949430360722628;122500
4951106743101541;0
4956563442422641;0
4959718468452404;7000
4961293020468542;0
4963448495299008;0
4965754419769895;122500
4968046754220924;3500
4968156435384914;126000
4969389181181692;112000
4974804949914047;105000
4988303565741275;740000
4991481114103745;0
4993263234061542;7000
4993628236551825;0
4996225095064169;122500
5114535082212157;42000
5115620173064813;3500
5125406223322395;0
5127142251737778;7000
5134532253940704;122500
5152592939536679;3500
5155559057141068;10500
5164263631970030;0
5168477096207938;3500
5172515308476777;7000
5209931277664722;3500
5220242748386167;45500
5238509910340929;7000
5250092671931114;0
5253907658951545;108500
5257753207807101;3500
5284657247304556;0
5289819176553968;3500
5305875661679544;7000
5306981792743198;0
5321470256126935;45500
5336700906288492;119000
5341741857403600;23500
5348700024599545;0
5430018591726410;0
5437689300738558;7000
5451437566035173;27000
5465310774429054;0
5470428062544344;115500
5473439177945786;112000
5485694816065091;3500
5493754737294400;10500
5497693436473848;7000
5498307685938018;7000
5511077339427535;3500
5511678885454136;3500
5512989045494139;0
5530470482508325;7000
5539337945664584;40000
5541851157087967;105000
5542490449138301;112000
5550195894033357;35000
5552327039791635;119000
5572484380784028;7000
5578930710752840;0
5584719354047027;10500
5598479367629402;3500
5598626771361457;0
6011016864826912;115500
6011018350339285;20000
6011024970416149;0
6011030576594056;129500
6011047676641058;119000
6011051787457511;45500
6011078180763856;3500
6011095868107446;7000
6011099919397345;0
6011114900479836;119000
6011141476414459;126000
6011155279877282;7000
6011158789391307;7000
6011162006507240;0
6011188267590104;3500
6011192316926012;0
6011206561670347;0
6011275975124621;0
6011285188350939;20000
6011286338828865;3500
6011309044185857;126000
6011317469180253;700000
6011318555985316;0
6011319634394124;0
6011327569819106;10500
6011344618245142;3500
6011359873049658;7000
6011379876309750;3500
6011380924843055;10500
6011389435937108;3500
6011390140483032;3500
6011393441256446;0
6011412805910941;35000
6011419697000202;7000
6011448644531027;23500
6011449627550133;0
6011491438537776;3500
6011492243165720;0
6011512120886757;7000
6011512141688729;0
6011526887160594;0
6011532103411290;7000
6011537154923796;10500
6011538949512787;0
6011543080425997;108500
6011582897349081;10500
6011596915345442;0
6011618540818377;0
6011627303030500;0
6011651850954961;136500
6011656090843460;38500
6011686133020107;108500
6011718497540493;3500
6011718928121822;45500
6011737385609178;0
6011748865588394;7000
6011760758453230;10500
6011776590403225;3500
6011784924662888;3500
6011818608233762;115500
6011818902381085;3500
6011822091986589;122500
6011828579559046;7000
6011831480860198;14000
6011861224604040;7000
6011890148789744;7000
6011891604500799;23500
6011915812790007;0
6011916784323298;7000
6011917728048173;0
6011941254478067;23500
6011955512372292;3500
6011961852805826;108500
6011966485146142;3500
6011971911544803;119000
6011980496984235;119000
6501276844154523;0
6501453447414147;3500
6502608039778006;3500
6502902290603767;3500
6502937248567987;38500
6505428590869475;0
6505561612113090;0
6507536585974874;133000
6507638073318307;0
6509546148313351;42000
6509916602424061;0
6510013988638519;740000
6510019920587300;0
6510380828231726;0
6510567196644064;20000
6511374554985729;10500
6512908091827214;3500
6515621790318925;0
6515664053356414;0
6519634770438502;0
6520849770634960;3500
6521040134321754;126000
6521117877849611;14000
6521363371251116;10500
6522223396521548;3500
6522272102888311;3500
6523645346654293;0
6523744164769869;0
6525432887576005;0
6528986136645686;20000
6529087112754011;23500
6529240909455553;0
6530217723210577;126000
6531733212216122;0
6532316827167408;27000
6534345904864320;0
6534999720888762;122500
6536010352045925;0
6537969337815729;3500
6539040209758344;60000
6539609181866141;129500
6540503371279610;122500
6540672233441260;0
6540723056644645;0
6541451803309614;126000
6542284999119557;3500
6542837703080439;115500
6543370786192839;0
6543676226758108;119000
6544577386584806;240000
6544828689784746;0
6547155617203954;42000
6547377960862547;7000
6549077052972315;3500
6550332736004951;7000
6551773153088424;0
6552821364099885;0
6556778552086817;0
6558313572530681;0
6558770227673366;0
6559195405774555;0
6562850163811263;7000
6563524092020960;0
6563676663681545;3500
6564335022266287;3500
6565479857225684;0
6565954125692691;14000
6567245294939171;3500
6569399043245469;23500
6569508543964383;0
6570035474604116;119000
6571636366239447;0
6572023263706241;3500
6572535888310380;119000
6573313022751813;0
6575045651468974;0
6575130739600630;112000
6580235224672813;119000
6581936160714795;0
6582441579700211;3500
6582901155320791;0
6584157215342758;7000
6584835157983339;3500
6585885975007109;20000
6585902156860568;3500
6587137790829723;7000
6587237994402242;0
6587312430989803;0
6588742666722164;7000
6589152382354731;27000
6589314352421169;112000
6590854673757012;0
6592199688926618;42000
6592322056148025;0
6593023949141297;7000
6593608929409647;14000
6594038151360079;0
6594531889548841;0
6594965325573999;10500
6595765906487927;0
4006087081466727574;7000
4012502273006373077;20000
4015639837568333411;129500
4034866535408001637;27000
4040507993050813597;7000
4044627593290079491;112000
4048469899809060431;129500
4060058529274906600;20000
4060341720248400161;112000
4070629595971154744;3500
4074114259011835374;0
4079046398489481238;10500
4079569924685765897;7000
4088835858128915967;3500
4093128349775311656;27000
4093470002667535650;10500
4097703851248718064;126000
4104888875282062619;108500
4107539733091006903;0
4118862581354625990;3500
4120639796857963734;0
4124479653277670248;49000
4126414491310853775;45500
4128076101888382603;0
4129127991194644648;3500
4131163223101883379;126000
4140911047830363924;0
4157264487056687746;129500
4164228439880077074;10500
4165241323088464328;7000
4168000420804262864;3500
4176175431274338490;0
4181171597083749657;680000
4189640459822695962;0
4192676882444533975;119000
4199450082632933049;119000
4203562511038947968;129500
4214467493248935559;0
4215870826343733338;0
4219617295377842342;3500
4225751347437323699;3500
4234007630783462979;35000
4234105690626291796;7000
4236399289828180970;0
4259205586349126267;0
4279203692817167963;126000
4294956173069779977;23500
4298112060738897946;0
4301046448643115806;3500
4306567886746588452;122500
4312788889307079482;7000
4315872976588851570;30500
4322606149481291208;10500
4326140619726764858;122500
4327266845647948637;136500
4348362451721640908;126000
4360652449891343257;3500
4364139557273318765;115500
4370478057291371892;3500
4371940047525876160;0
4384998305312935092;7000
4387418573857438765;0
4391518877735556073;3500
4393424535509774814;660000
4402759890633886222;0
4403480045787547104;10500
4404611226778810111;0
4428582927102421723;0
4432944384446280081;129500
4437250881603997453;0
4437456852532209163;7000
4448492359421463185;0
4451666937375088290;0
4455385206351091343;122500
4460340818222811297;126000
4466333942907443956;20000
4469345175264680494;0
4475487986105118550;0
4476550221067536122;133000
4484557309610616405;0
4489337334208780658;126000
4494200539791949338;0
4499727547407537747;0
4504447001811049176;3500
4507197514242809047;3500
4507202110965479473;3500
4520785148050411280;3500
4525384867508914538;0
4538828078748925469;10500
4541730308975683346;23500
4545616130966800915;7000
4546378556173971808;7000
4547245090487583462;0
4556326832434362836;119000
4558670606659888636;0
4561136132951674782;3500
4561932486313369523;0
4568520647339602139;7000
4569004720406572858;0
4576861140710803534;0
4583562097218227517;0
4584810238111051368;3500
4593958293473738295;3500
4595421859584346329;0
4607699817793325136;3500
4613366061817460310;119000
4615192917191717119;30500
4633603819468342074;23500
4639185167794628565;7000
4664503638851963221;0
4670481182889512380;700000
4676547013558532566;49000
4683751365132966547;119000
4685818286724028395;3500
4703206760710648078;760000
4719750605283584414;3500
4729302648273942756;98000
4730280883020443501;119000
4731296980586052393;0
4744480387450088900;0
4748171899112075310;7000
4749161925932703003;720000
4751135111079943129;14000
4755059063340087074;0
4761960416255049230;0
4762645289651587751;3500
4776929353159041153;129500
4782118667729879357;23500
4792312628110344784;0
4798412351689028870;129500
4799775332826768700;119000
4814740608115622982;105000
4817213825212301713;3500
4818110872205184864;20000
4826805717636477275;3500
4837447905158177016;720000
4845152371767796654;3500
4860703116052362925;0
4860968417507585403;0
4862737844805243474;3500
4863011275705925560;0
4866015896366005266;122500
4868766606269426510;0
4873567085628236731;740000
4874486601260594074;0
4874773937841002647;42000
4880377652769980677;0
4907208153127941689;115500
4909284437358495207;105000
4916430456848946627;0
4941966320527194737;122500
4946058391117592554;122500
4957958811110735429;0
4958145744734359718;122500
4963710913075879668;129500
4965463575651342140;0
4980154953674018562;0
4980316891349967240;3500
4980564692107508708;45500
4986663118222525457;0
4995586292967989635;10500
4997693930906134609;0
